customer_id,first_name,customer_segment,district_location,join_date
24683,Firoza Roy Bepari,Regular,Chittagong,2023-03-04
16019,Shuvo Chakraborty,New,Dhaka,2020-06-21
9806,Palash Ahmed Ali,Regular,Rangpur,2023-10-09
36702,Rintu Akter,New,Dhaka,2020-08-30
31549,Jabbar Adhikari,New,Dhaka,2023-03-31
25529,Mohammed Raju Talukder,Regular,Chittagong,2023-09-03
8289,Jakir Mustafa,New,Dhaka,2020-12-06
19388,Zia Sultana,Regular,Khulna,2020-10-02
45142,Raju Yeasmin,New,Khulna,2020-12-27
49401,Iqbal Bhuiyan,Corporate,Dhaka,2020-04-29
46573,Hasan Barman Khatun,Regular,Dhaka,2021-03-12
46829,Rozina Sarkar Chakraborty,New,Canada,2021-01-20
18408,Nusrat Saha,Premium,Chittagong,2023-11-05
48663,Masud Arif Ganguly,Regular,Rajshahi,2021-07-26
28410,Richard Harris,Regular,Sylhet,2020-09-18
26480,Rifat Das Bepari,New,Dhaka,2022-05-01
30154,Naim Alam Paul,Regular,Sylhet,2020-04-14
28576,Shiblu Hasan Alam,Regular,Dhaka,2023-01-08
21341,Jamal Bhowmik,Corporate,Dhaka,2021-08-17
39516,Raju Yeasmin Bhuiyan,Regular,Dhaka,2021-07-10
1574,Kalpana Reza,Regular,Rajshahi,2021-08-06
14171,Momtaz Siddiq Biswas,Corporate,Sylhet,2020-04-28
49183,Khorshed Talukder,Regular,Barisal,2021-06-22
40222,Mahfuza Yeasmin,New,Dhaka,2022-06-15
49644,Ritu Sarker,Regular,Dhaka,2021-12-18
719,Suborna Shah,Premium,Khulna,2022-09-11
35066,Gazi Halder,Regular,Dhaka,2023-03-06
9905,Brandon Martin,Corporate,Australia,2020-12-10
23959,Dilruba Opu Sarker,Premium,Dhaka,2022-02-14
571,Afrin Shah,New,Chittagong,2022-08-26
25826,Suman Basak Sultana,New,Rangpur,2021-03-01
1180,Miraj Ashraf,Corporate,Dhaka,2022-01-27
48384,Mila Nazia,Regular,Australia,2021-04-29
49498,Iqbal Rashid Miah,Corporate,Dhaka,2022-07-16
25944,Dilruba Bepari,New,Chittagong,2023-06-15
3450,Razia Mia,Regular,Barisal,2021-03-29
37252,Mahfuza Islam Sen,Corporate,Canada,2022-03-30
19157,Sneha Kulkarni,New,USA,2020-07-10
9726,Biplob Yeasmin,Regular,Sylhet,2023-11-26
10559,Dina Saha,New,Khulna,2020-03-21
20308,Donna Jackson,New,Germany,2020-05-25
12495,Al Shimul Islam,Regular,Sylhet,2023-10-13
15714,Faruk Bijoy Ali,Regular,Khulna,2020-08-13
48781,Faruk Chatterjee,Premium,Dhaka,2021-07-01
11917,Sakib Ahmed,Premium,Chittagong,2021-08-30
24437,Miss Chakraborty Sikder,Regular,Khulna,2022-12-20
2768,Sadia Akter,Regular,Khulna,2022-11-25
33860,Biplob Rakib Sikder,Regular,Dhaka,2023-02-07
17775,Mina Syed Hossain,New,Dhaka,2021-06-29
1346,Naima Sen,Regular,Khulna,2020-10-31
19915,Md. Jahan,Regular,Dhaka,2023-08-04
8787,Tanjina Shuvo Mridha,Regular,Chittagong,2021-12-15
47461,Tariq Akash Yeasmin,Regular,Singapore,2023-03-15
32514,Mahbub Sarker,Premium,Dhaka,2020-09-10
37764,Shirin Bepari Ghosh,Regular,Dhaka,2023-12-02
2455,Imran Adhikari,Premium,Chittagong,2021-08-15
6210,Esrat Sultana,Corporate,Rajshahi,2020-06-09
9569,Nasir Bappi Sarker,Regular,Rajshahi,2022-06-22
38171,Rakib Jahan,New,Chittagong,2021-11-17
26260,Tanvir Akter,Regular,Sylhet,2020-10-21
13845,Nusrat Bappi Sarker,New,Dhaka,2021-10-28
34040,Hasina Jahan,Corporate,Chittagong,2021-03-22
12913,Linda Thompson,Regular,Germany,2022-05-17
15621,Salma Kazi Dewan,Regular,Dhaka,2022-08-03
31827,Waseem Bhuiyan,Regular,Dhaka,2022-11-04
42207,Mst. Taslima Akter,Regular,Chittagong,2021-08-09
28038,Samia Joy Talukder,Regular,Chittagong,2020-09-21
12047,Abu Yeasmin,New,Rajshahi,2020-03-23
42945,Maya Shah,New,Canada,2020-06-05
43314,Hanif Hasan Bhowmik,Regular,India,2022-01-31
48133,Gaus Mazumdar,Regular,Chittagong,2020-05-06
16524,Sohel Sarker Dutta,Regular,Rangpur,2020-06-25
48958,Jamal Uddin,Regular,Germany,2023-01-19
2040,Badrul Rahman,New,Chittagong,2020-03-17
8596,Nazrul Guha,Regular,Dhaka,2020-08-22
46705,Bijoy Khatun,Regular,Chittagong,2021-04-30
48140,Khadija Shuvo Akter,Regular,Chittagong,2022-02-13
37952,Purnima Das,Regular,UAE,2022-03-12
14982,Opu Saha Dewan,Regular,Dhaka,2020-09-06
30854,Toma Majumdar,Premium,Khulna,2023-05-21
34893,Anthony Hall,Regular,Khulna,2020-10-23
46214,Shoma Haque,Regular,India,2020-02-27
49269,Sultana Mohammed Karim,New,Sylhet,2022-03-12
4407,Dipu Bhattacharjee,Premium,Chittagong,2020-09-05
41744,Anwara Nahar,Premium,Khulna,2022-10-17
23572,Md. Kazi,New,Khulna,2021-05-29
7998,Shirin Sen,Regular,Dhaka,2021-05-18
31434,Scott Thompson,Regular,Chittagong,2023-03-24
25824,Noyon Uddin Miah,New,Khulna,2022-03-09
19632,Rina Mollah,Regular,Dhaka,2021-05-01
47961,Jabbar Zaman,Regular,Canada,2022-04-04
20136,Liza Dutta Khatun,Regular,Rangpur,2021-10-23
47264,Betty Thomas,New,Rangpur,2022-08-16
40309,Mokles Rahman Ganguly,New,Chittagong,2023-05-17
28280,Mintu Rahman,Regular,Rajshahi,2022-01-27
25975,Mokles Monir Sarker,Regular,Dhaka,2021-08-22
24069,Mitu Debnath,New,Chittagong,2022-12-06
18115,Fahim Hossain Mondal,New,Chittagong,2022-12-06
1923,Mahfuza Mukherjee,Regular,Dhaka,2021-10-26
5123,Vikas Halder,Regular,Dhaka,2023-05-09
38926,Kavita Hill,Regular,Dhaka,2022-05-02
22285,Matthew Jones,Regular,USA,2023-01-18
20291,Bijoy Das,Regular,Khulna,2022-07-31
15874,Shahana Ghosh,Regular,Sylhet,2020-05-02
28254,Mithila Haque,Regular,Dhaka,2020-05-11
31998,Rubina Bhuiyan Uddin,New,Khulna,2022-05-19
13180,Samuel Brown,Regular,France,2021-04-12
33072,Sajid Mondal,New,Singapore,2021-02-22
24533,Mrs. Biswas,Regular,Dhaka,2023-12-20
21314,Anwara Barek Sikder,Regular,Sylhet,2021-08-15
11836,Aziz Barman,Regular,Chittagong,2022-12-14
10967,Kathleen Clark,New,USA,2022-11-04
44344,Masud Salim,Regular,Khulna,2023-02-09
37383,Timothy Hill,Regular,Chittagong,2021-03-10
1740,Obaidul Firoz,Regular,Sylhet,2021-10-10
49596,Zia Haque,Premium,Chittagong,2020-08-26
37519,Shimul Opu Sarker,Premium,Dhaka,2023-05-17
33716,Shuvra Chowdhury,Regular,Rajshahi,2023-07-04
35405,Virginia Shah,New,Canada,2021-11-17
9441,Nadia Saha,Regular,Dhaka,2021-10-27
12112,Sumaiya Ahmed,New,Rajshahi,2020-02-06
39697,Hasan Jony Khatun,Corporate,Chittagong,2021-10-24
28565,Donald Smith,Regular,Chittagong,2020-06-26
30946,Pintu Yeasmin Mollah,Regular,Germany,2020-01-22
10122,Abdul Parvin,New,Khulna,2023-11-20
39709,Nusrat Jamal Akhter,Regular,Rangpur,2021-08-27
37178,Barek Bhowmik,Regular,Chittagong,2020-01-15
10415,Rubina Paul,New,Dhaka,2021-08-03
8138,Mamun Banerjee,Corporate,Khulna,2021-01-23
24037,Rokeya Rashid,Regular,Dhaka,2023-03-31
22023,Nazma Shahid Biswas,Regular,Sylhet,2022-09-15
37504,Naim Basak,Corporate,Dhaka,2020-08-15
15535,Hasan Chatterjee,New,Dhaka,2021-06-20
12911,Elizabeth Wilson,Premium,UAE,2020-04-16
10392,Asif Zahir Bibi,Regular,Dhaka,2022-07-13
22967,Mohammed Tariq Khatun,New,Rangpur,2022-06-12
13677,Joshua Walker,New,UK,2022-08-27
22642,Sumaiya Kazi Ferdous,Premium,Rajshahi,2023-07-26
7784,Sabrina Begum,Regular,Dhaka,2021-04-07
10683,Jahanara Shahid Haider,Regular,Dhaka,2021-01-21
799,Shathi Halder,Regular,Chittagong,2023-11-15
30756,Khadija Joy Akhter,New,UK,2022-06-04
12738,Christopher Lewis,Regular,UK,2022-04-25
13269,Tahmina Kazi Bhowmik,Regular,Dhaka,2021-07-17
32721,Mithu Majumder,Regular,Dhaka,2023-04-16
39692,Anjuman Haque,Regular,Chittagong,2021-04-04
49500,Tariq Chowdhury Dewan,Regular,Khulna,2023-01-22
8063,Zakir Chowdhury,New,Rajshahi,2020-02-19
38952,Roksana Mridha,Regular,Sylhet,2023-08-20
32752,Sweety Khatun,Regular,France,2020-09-05
44735,Shabnam Sen Patwary,New,Chittagong,2021-04-19
13903,Palash Barman,Regular,Dhaka,2020-04-10
25417,Haris Alam,Regular,Sylhet,2022-12-01
16333,Mithu Fahim Yeasmin,Regular,Dhaka,2020-05-11
8878,Md. Roy Sheikh,Regular,Chittagong,2021-11-27
39282,Jesmin Ganguly,Regular,Dhaka,2022-03-20
18173,Lamia Shaon Alam,Corporate,Khulna,2022-07-21
5242,Shuchi Banerjee,New,Rajshahi,2021-09-03
11060,Taslima Ganguly Yeasmin,Regular,Sylhet,2020-12-23
49312,Nadia Selim Yeasmin,New,Sylhet,2020-02-14
48635,Khorshed Sikder,Regular,Dhaka,2023-04-18
49847,Mrs. Hasan,Regular,Chittagong,2021-01-08
28874,Enam Khondokar Banerjee,Regular,Khulna,2022-09-07
18353,Joshua Martin,Regular,India,2022-08-21
48138,Kazi Sen,Regular,Dhaka,2021-01-31
37051,Monir Roy Patwary,New,Chittagong,2023-10-14
41324,Mary Menon,Regular,Australia,2022-04-26
5434,Naimul Kamal,Regular,Chittagong,2020-12-03
8956,Rakib Al Sarker,New,Barisal,2020-11-17
36510,Sumona Reza,Regular,Dhaka,2022-01-03
48705,Imtiaz Halim,Regular,Rangpur,2020-05-31
787,Ilyas Ali,New,Dhaka,2021-04-24
6266,Shaila Khanam,New,Rangpur,2021-05-04
37793,Md. Kazi Nahar,Regular,Chittagong,2022-03-19
34591,Asif Alam,Regular,Dhaka,2022-09-11
43143,Momin Yeasmin,Corporate,Khulna,2020-04-16
23302,Stephen Thompson,Regular,Germany,2023-10-27
11943,Naim Biplob Das,Regular,Khulna,2020-06-15
46176,Hassan Khan,Premium,Sylhet,2020-11-07
4381,Zayed Nasir,Corporate,Dhaka,2022-05-27
26323,Dulal Sen,Regular,Dhaka,2020-03-11
45932,Jamil Majumder,Corporate,Dhaka,2023-09-11
35242,Rubel Chatterjee Kazi,New,Chittagong,2020-01-10
16976,Shiblu Sheikh,Regular,Sylhet,2023-11-23
24,Akram Khan,Regular,Dhaka,2022-04-13
16419,Bappi Yeasmin,New,Dhaka,2020-02-17
5979,Waqar Uddin,Regular,Dhaka,2020-09-20
23191,Sentu Kamal Dutta,Regular,Dhaka,2021-08-19
17924,Firoza Paul,New,Chittagong,2021-01-16
4566,Nilufa Sen,New,Dhaka,2023-08-05
30512,Khaled Dutta,Regular,Dhaka,2023-10-04
48416,Gaziul Saif,New,Dhaka,2023-03-18
49139,Joseph Rao,Regular,Dhaka,2023-01-30
13198,Farhana Ganguly,Corporate,Sylhet,2020-05-08
16142,Rakib Enam Barman,Corporate,Dhaka,2020-07-17
15026,Mst. Sarkar,Regular,Chittagong,2023-07-29
42770,Jashim Mondal Sikder,Corporate,Rajshahi,2022-07-09
38081,Kamal Pintu Hossain,Regular,Dhaka,2021-09-22
2150,Imran Sarker,Premium,Sylhet,2021-01-08
23533,Shiblu Joy Akter,Regular,Chittagong,2020-11-06
36752,Rubina Khatun,Regular,France,2020-12-18
40531,Mintu Pintu Jahan,Regular,Chittagong,2021-04-06
43168,Dilruba Sikder,Regular,Dhaka,2022-03-04
15899,Arifa Das Hossain,Regular,Rajshahi,2023-01-16
33530,Nadia Sarkar,Regular,Chittagong,2022-07-06
46455,Samia Shimul Ghosh,Regular,Chittagong,2020-02-22
21049,Pintu Mollah Parvin,New,Sylhet,2020-06-14
10837,Jahid Rakib Mridha,Regular,Rajshahi,2021-02-03
35172,Ripon Kamal Gazi,Regular,Dhaka,2022-03-02
5830,Ilyas Roy,New,Dhaka,2023-10-06
41984,Mosharaf Bibi,Regular,Rajshahi,2020-07-13
387,Sumaiya Akhter,Regular,Rajshahi,2023-05-17
16916,Mahfuza Kazi Sarker,New,Chittagong,2023-11-22
27032,Siddiq Basak,Regular,Chittagong,2020-04-12
10720,Sahana Enam Gazi,Premium,Dhaka,2020-07-06
2163,Ashima Paul,Regular,Dhaka,2023-12-28
12266,Raymond Baker,Corporate,UAE,2023-04-28
655,Nayma Das,New,Chittagong,2021-01-20
4664,Tania Akter,New,Sylhet,2021-12-26
21339,Miss Sarker,New,Chittagong,2021-04-25
11098,Miss Palash Chowdhury,Regular,Chittagong,2021-12-24
43423,Suman Begum Chowdhury,New,USA,2021-06-24
22144,Sheikh Kazi,Regular,Dhaka,2021-08-12
29737,Zakia Mondal Chowdhury,New,Dhaka,2022-03-19
18811,Sahana Parvin Dutta,New,Rajshahi,2020-02-26
49882,Sharon Martinez,New,Chittagong,2020-12-29
11202,Arif Gias Akhter,Regular,Sylhet,2022-07-13
19087,Gias Mollah,Corporate,Sylhet,2020-02-11
35240,Jesmin Paul,Regular,Khulna,2022-09-12
41247,Bilquis Patwary,Corporate,Dhaka,2023-01-02
352,Md. Sumon Mia,Regular,Sylhet,2021-08-27
35700,Naima Mia,Regular,Dhaka,2022-02-27
11180,Margaret Lee,Regular,UAE,2023-06-06
5945,Vinayak Shah,Regular,Dhaka,2022-11-13
9098,Momin Mondal,Regular,Rangpur,2020-06-11
44194,Gias Akter,Regular,Chittagong,2022-12-12
26970,Aziz Bepari,Regular,Dhaka,2023-02-22
49757,Virginia King,New,Dhaka,2021-05-12
4106,Nayem Bari,Regular,Chittagong,2021-12-05
32335,Nasim Chatterjee,Regular,Chittagong,2020-08-25
5273,Chandni Yasmin,Premium,Rajshahi,2021-11-29
25035,Jannat Basak Banerjee,Regular,Sylhet,2020-01-01
46967,Mahbub Ferdous,New,Chittagong,2023-12-30
25672,Sheikh Bepari Saha,Regular,Rajshahi,2023-05-31
1878,Zakir Roychoudhury,Regular,Chittagong,2021-02-10
30047,Bilquis Sheikh,New,Sylhet,2022-09-26
19274,Syed Ghosh Akhter,Regular,Dhaka,2021-09-26
44712,Shuvo Al Banerjee,Regular,Sylhet,2021-01-09
1308,Labib Shams,New,Sylhet,2023-06-17
24469,Nusrat Roy Banerjee,New,Chittagong,2020-09-17
2725,Pritam Mondal,New,Chittagong,2023-02-27
32442,Debra Thomas,Regular,Sylhet,2022-04-03
32638,Bonna Yasmin,Regular,Rangpur,2020-03-05
27250,Suman Khondokar,New,Chittagong,2021-11-05
14847,Sakib Sheikh,Premium,Sylhet,2021-03-06
23532,Rehana Bibi Ferdous,Regular,Dhaka,2021-02-23
30725,Iqbal Yeasmin,New,Dhaka,2020-11-05
46482,Rintu Ferdous Alam,New,Chittagong,2020-06-02
33542,Anwara Saha,Regular,Dhaka,2021-03-14
43727,Ahsan Ahsan Karim,Regular,Dhaka,2020-04-20
21652,Tisha Chowdhury,Premium,Dhaka,2021-10-18
11303,Kohinoor Hasan,New,Dhaka,2020-05-26
11661,Jahid Rashid Akhter,Regular,Rajshahi,2020-04-24
41594,Qashem Iqbal,Regular,Sylhet,2020-11-17
40284,Tanjina Sagor Biswas,Regular,Singapore,2021-04-02
48786,Parag Mukherjee,Regular,Dhaka,2021-11-01
44680,Jakia Sultana,New,Chittagong,2020-08-14
9178,Pintu Chowdhury,Regular,Rajshahi,2022-04-07
11253,Patricia Baker,New,USA,2021-10-10
2720,Anupama Begum,Regular,Chittagong,2021-04-28
36767,Roksana Ahsan Das,New,Khulna,2023-01-22
19674,Bilquis Debnath,New,Chittagong,2022-11-05
1229,Israt Dutta,Corporate,Rangpur,2020-10-28
48136,Waheed Shah,Regular,Dhaka,2022-03-28
38573,Mosharaf Haque Majumder,Regular,Dhaka,2023-05-14
47539,Basher Iqbal,Regular,Singapore,2022-11-12
48957,Farukh Ahsan,Regular,Dhaka,2022-02-04
20798,Zakia Patwary,Regular,Chittagong,2020-04-09
42012,Anil Green,Premium,Dhaka,2020-05-03
31060,Fatema Momin Ahmed,Regular,Sylhet,2020-07-17
7106,Rahela Sen,Regular,Rajshahi,2020-03-07
4440,Babar Mahmud,Regular,Dhaka,2020-09-18
150,Md Niloy,Regular,Dhaka,2020-12-09
15199,Paul Clark,Regular,USA,2021-02-01
7470,Md. Mahmudul Hasan,New,Rajshahi,2021-03-17
1881,Jalal Islam,New,Rangpur,2023-07-09
17268,Parvin Basak Akhter,Regular,Dhaka,2023-10-28
8074,Tarek Majumdar,New,Dhaka,2023-05-30
22494,Rubina Chatterjee Rahman,New,Dhaka,2022-10-13
39941,Zakia Mridha,Regular,Chittagong,2021-05-21
15424,Arifa Rahman,New,Dhaka,2022-12-07
30492,Sraboni Mukherjee,Regular,Dhaka,2020-11-16
46819,Sanju Nasir Rashid,New,Dhaka,2023-12-11
16523,Rintu Liton Basak,Regular,Khulna,2021-02-19
38644,Erfan Alam,Regular,Chittagong,2023-11-24
8479,Rubina Chowdhury,New,Dhaka,2021-02-03
39612,Edward Lopez,New,Dhaka,2022-06-21
28650,Raju Yeasmin Bhuiyan,Premium,Dhaka,2022-09-27
11117,Sajid Patwary,Regular,Dhaka,2020-08-20
43821,Firoza Rintu Chakraborty,Regular,Dhaka,2021-03-29
42832,Priya Nasir Biswas,Regular,Rajshahi,2022-10-21
15988,Miss Abdul Rani,New,Dhaka,2020-01-22
11842,Daniel Young,Regular,Germany,2022-11-27
49080,Sumaiya Roy Bhuiyan,Regular,Chittagong,2022-11-28
20647,Shaon Enam Yeasmin,Regular,Dhaka,2022-07-03
22195,Momtaz Bhuiyan,Regular,Rangpur,2022-04-26
23386,Tahmina Sarkar Rashid,New,Rajshahi,2021-11-12
47529,Mst. Debnath,Premium,Rajshahi,2020-02-11
20264,Biplob Kazi Talukder,Regular,Dhaka,2021-09-06
20254,Shahana Barman,Regular,Rangpur,2023-03-14
37430,Karimul Sen,Premium,Chittagong,2020-02-02
8756,Rebecca Rodriguez,New,USA,2021-04-05
48738,Sajid Haque Chakraborty,Regular,Chittagong,2020-05-02
5410,Mahin Majumdar,Premium,Rajshahi,2020-12-12
36013,Munira Ghosh,Regular,Dhaka,2020-06-13
16609,Tisha Dewan,Regular,Chittagong,2021-09-30
19401,Rintu Hasan,Premium,Dhaka,2020-08-02
29376,Rekha Jones,Regular,Khulna,2022-04-05
45599,Al Das,Corporate,Dhaka,2022-06-30
29238,Jahid Miah,Premium,Sylhet,2022-12-16
49082,Enam Mridha,Regular,Dhaka,2023-08-25
7892,Oshin Jahangir,Regular,Dhaka,2020-09-07
20085,Enam Tanvir Nahar,Regular,Dhaka,2022-11-23
22460,Joy Zahir Das,Regular,Rajshahi,2020-01-31
39770,Reema Nazia,New,Chittagong,2021-04-13
45843,Jannatul Ferdous Meem,Premium,Rajshahi,2021-01-29
6277,Tanjina Ghosh,Regular,Dhaka,2020-07-07
25399,Mina Sen,Regular,Dhaka,2020-08-26
25045,Shahana Gazi,Regular,Australia,2020-03-25
12457,Tariq Miah,Regular,Khulna,2021-05-21
13398,Nadia Talukder,Regular,Dhaka,2022-03-25
42619,Ahsan Patwary Haider,Regular,USA,2020-07-21
3365,Ashraf Chakraborty,Regular,Chittagong,2023-11-24
8099,Marzina Adhikari,New,Chittagong,2020-03-01
24358,Syed Debnath,Regular,Rajshahi,2020-05-01
11057,Pooja Hill,New,Canada,2023-05-01
6590,Purnima Mondal,New,Khulna,2021-05-14
36942,Paul Robinson,Regular,Chittagong,2020-04-30
34847,Zia Sarker,Regular,Sylhet,2020-09-04
9202,Sharmin Bhuiyan,New,Chittagong,2022-04-25
17100,Liza Bibi,Regular,Chittagong,2023-04-24
12707,Jony Jahan,New,Dhaka,2023-01-02
8865,Mosharaf Dewan Dutta,Regular,Chittagong,2023-02-01
14436,Arif Masud Hasan,Regular,Dhaka,2021-08-17
6230,Zebun Dutta,Regular,Dhaka,2021-08-11
15968,Shahana Banerjee Rani,Regular,Dhaka,2022-08-12
44068,Betty Green,Premium,Dhaka,2021-09-06
5244,Kashif Alam,New,Dhaka,2020-12-04
28226,Asif Mondal,Regular,Sylhet,2020-08-10
22794,Betty Brown,New,Australia,2023-05-08
48039,Hasan Miah,New,Dhaka,2022-05-30
25570,Sneha Islam,Regular,Rangpur,2022-02-22
22070,Farjana Paul Mollah,Regular,Dhaka,2021-08-26
13988,Ripon Shahid Chowdhury,Regular,Rajshahi,2020-03-27
31413,Anwara Bhowmik Islam,Regular,Khulna,2022-09-20
4285,Romana Mazumdar,New,Dhaka,2023-07-26
10497,Hridoy Rani Akhter,Premium,Dhaka,2021-05-29
40392,Sadiq Sarker,Regular,Sylhet,2022-12-07
28385,Ripon Khorshed Khondokar,Regular,UK,2020-08-23
43962,Nargis Ripon Rashid,New,Dhaka,2020-05-19
24026,Aziz Sagor Chakraborty,New,Rajshahi,2022-05-23
38413,Monira Rani,Regular,Khulna,2021-02-18
7598,Mithila Rahman Mukta,Regular,Rangpur,2022-11-20
24053,Shuvo Chowdhury,Regular,Dhaka,2021-03-02
19415,Keya Ahmed,Regular,Chittagong,2021-09-24
45958,Hridoy Barek Ali,Regular,Chittagong,2020-03-30
45289,Rumki Mukherjee,Premium,Chittagong,2023-06-10
28350,Mst. Zia Patwary,Regular,Dhaka,2023-08-15
47602,Jony Dewan,Regular,Chittagong,2022-05-22
30850,Bari Shakil,New,Rajshahi,2021-07-22
12060,Pintu Debnath Mridha,New,Dhaka,2021-06-09
14682,Jesmin Bepari,Premium,Dhaka,2020-11-18
11474,Barbara Joshi,Regular,Germany,2020-04-09
47111,Nafis Jamil,Regular,Chittagong,2022-10-09
27185,Sabbir Rizwan,New,Rajshahi,2021-09-18
35555,Jony Bepari,Regular,Khulna,2021-10-09
17538,Masud Sen Sikder,Corporate,Rajshahi,2022-05-30
18576,Sumaiya Rintu Rashid,Regular,Chittagong,2020-06-23
2446,Bibi Khanam,Premium,Dhaka,2023-09-13
35182,Ryan Clark,New,Chittagong,2022-06-11
4856,Chayan Mustafa,New,Dhaka,2022-02-16
14931,Reza Khondokar,Regular,Chittagong,2021-12-09
33681,Delowar Paul,Regular,Khulna,2021-06-17
10560,Shamima Talukder,Premium,Khulna,2023-03-31
7661,Nargis Begum,Regular,Dhaka,2022-06-19
40632,Neha Kumar,New,Chittagong,2022-09-27
19549,Dennis King,New,Germany,2021-12-11
17090,Kevin Shah,Regular,UAE,2020-01-18
20553,Ayesha Banerjee Karim,New,Chittagong,2022-09-01
28622,Kamrul Nabi,Regular,Chittagong,2022-02-08
13771,Tina Bibi,New,Dhaka,2021-10-03
48172,Urmi Akter,Regular,Dhaka,2021-03-19
29055,Sanjay Thompson,New,Dhaka,2021-08-29
4894,Jalil Zaman,Corporate,Dhaka,2021-04-02
5798,Monira Reza,Regular,Chittagong,2022-12-23
42736,Towhid Salim,Regular,Dhaka,2021-11-18
11100,Hasan Asif Khondokar,Premium,Rangpur,2020-03-20
23936,Hridoy Mia Barman,Regular,Chittagong,2022-12-07
27810,Asma Shimul Roy,Regular,Chittagong,2022-09-26
11493,Rozina Talukder,Regular,Chittagong,2021-05-20
43369,Runa Hanif Dutta,New,Dhaka,2021-06-05
12360,Frank Rodriguez,Premium,USA,2022-11-27
46682,Sadia Mridha,New,Chittagong,2023-02-10
31809,Thomas Rodriguez,New,Dhaka,2022-04-29
39916,Maksuda Hossain,Premium,Chittagong,2021-03-03
41946,Jashim Sen,Corporate,Dhaka,2022-01-08
44010,Mintu Babul Ferdous,Regular,Dhaka,2020-11-04
8903,Razia Al Hasan,Regular,Chittagong,2020-03-11
12756,Ritu Hasan Saha,Regular,Chittagong,2020-03-20
35113,Mary Menon,New,Barisal,2020-11-13
21419,Gary Davis,Premium,USA,2021-09-09
11526,Faruk Talukder Mondal,New,Dhaka,2023-07-25
22712,Tisha Rani,Premium,Dhaka,2020-03-15
46577,Joy Sarker,New,Khulna,2022-08-31
28835,Golam Habib,New,Singapore,2021-11-11
20855,Sabina Chatterjee,Regular,Chittagong,2021-04-27
26719,Momtaz Begum,Regular,Dhaka,2022-10-14
36578,Rehana Ghosh,Regular,Dhaka,2023-02-11
6179,Ishak Das,New,Dhaka,2022-04-02
27817,Bijoy Rahman,Regular,Dhaka,2020-11-28
45066,Tasfia Mondal,Regular,Chittagong,2023-05-28
43433,Mahfuza Jamal Haider,Regular,Dhaka,2022-04-29
5221,Qudrat Habib,Regular,Chittagong,2022-06-19
42487,Asma Biplob Miah,Premium,Chittagong,2021-02-10
29921,Shaon Mollah Mia,New,Rajshahi,2022-08-20
9406,Fatema Zia Alam,Regular,Chittagong,2022-02-11
17247,Abu Haque,Regular,Khulna,2022-06-05
23372,Rakib Chowdhury,Regular,Khulna,2020-02-06
23960,Momin Majumder,New,Sylhet,2023-07-16
38799,Parvin Akhter,Regular,Chittagong,2021-06-16
27314,Choyon Roy,Regular,Dhaka,2020-09-08
9527,Bilquis Akter,New,Dhaka,2023-11-11
38712,Ripon Mintu Miah,Regular,Chittagong,2023-04-28
12730,Sohel Basak,Premium,Chittagong,2020-04-11
26133,Farjana Sujon Khatun,New,Sylhet,2021-09-20
35561,Paul Sharma,Regular,Dhaka,2021-01-19
15040,Farhana Rahman Sen,New,Rajshahi,2022-07-31
11463,Khadija Khondokar,Corporate,Dhaka,2020-03-29
41311,Ahmed Hasan,New,Rangpur,2022-01-21
42944,Keya Bibi,New,Dhaka,2020-02-04
49415,Asif Asif Bibi,New,France,2020-08-24
41777,Shirin Bhuiyan,Regular,Dhaka,2020-04-21
24516,Sadek Banerjee,Regular,Khulna,2020-03-19
47953,Ripon Chowdhury,Regular,Khulna,2020-04-08
31800,Mahira Mukherjee,Regular,Dhaka,2020-09-13
49754,Maya Shah,Regular,Khulna,2020-01-19
1907,Ujjal Miah,New,Chittagong,2022-03-27
19508,Frank Lewis,Regular,France,2022-01-02
35315,Rina Zahir Chakraborty,Regular,Khulna,2023-06-26
37781,Abdul Sentu Biswas,Regular,Dhaka,2021-03-25
13731,Rakib Akhter,New,Dhaka,2023-06-29
33461,Tariq Das Basak,Premium,Rangpur,2020-09-16
25330,Ahsan Rubel Begum,Premium,Chittagong,2020-09-18
24267,Jamal Ahsan Gazi,Regular,Dhaka,2022-09-07
47350,Rakib Khondokar,Premium,Sylhet,2021-10-05
10311,Fahim Akhter Chakraborty,New,Dhaka,2022-04-18
3883,Ayesha Chatterjee,Regular,Dhaka,2020-08-12
21708,Ripon Parvin,Regular,Chittagong,2022-10-14
36908,Arpita Ghosh,Regular,Dhaka,2021-02-18
34439,Afroza Sultana Haque,New,Singapore,2020-07-23
22970,Arifa Arif Islam,Regular,Chittagong,2021-10-11
1673,Dipak Bhattacharjee,Regular,Chittagong,2023-11-06
8526,Rahima Begum,Regular,Dhaka,2022-08-02
30417,Nasir Bhuiyan Paul,Regular,Chittagong,2020-12-26
38046,Al Yeasmin Yeasmin,Premium,Chittagong,2023-10-14
37479,Azmira Sen,Regular,Chittagong,2020-08-06
38813,Sujon Begum Dutta,Regular,Rajshahi,2021-04-22
10144,Mitu Ganguly,Regular,Khulna,2023-10-07
10852,Mahfuza Gazi,Regular,Rajshahi,2022-04-10
22392,Keya Faruk Sikder,New,Dhaka,2021-01-05
42214,Md. Islam,Premium,Dhaka,2022-10-01
11230,Palash Ghosh Yeasmin,Regular,Dhaka,2023-02-16
